match_id,season,team1,team2,venue,toss_winner,toss_decision,batting_first,bowling_first,team1_score,team2_score,winner,win_margin_runs,win_margin_wickets,is_playoff,home_team
425,2015,Mumbai Indians,Sunrisers Hyderabad,"Wankhede Stadium, Mumbai",Mumbai Indians,field,Sunrisers Hyderabad,Mumbai Indians,150,159,Sunrisers Hyderabad,9,0,0,Mumbai Indians
426,2015,Mumbai Indians,Delhi Capitals,"Wankhede Stadium, Mumbai",Delhi Capitals,bat,Delhi Capitals,Mumbai Indians,149,159,Delhi Capitals,10,0,0,Mumbai Indians
427,2015,Mumbai Indians,Punjab Kings,"Wankhede Stadium, Mumbai",Mumbai Indians,bat,Mumbai Indians,Punjab Kings,160,189,Punjab Kings,0,6,0,Mumbai Indians
428,2015,Chennai Super Kings,Royal Challengers Bengaluru,"M. A. Chidambaram Stadium, Chennai",Royal Challengers Bengaluru,bat,Royal Challengers Bengaluru,Chennai Super Kings,149,200,Royal Challengers Bengaluru,51,0,0,Chennai Super Kings
429,2015,Chennai Super Kings,Kolkata Knight Riders,"M. A. Chidambaram Stadium, Chennai",Chennai Super Kings,field,Kolkata Knight Riders,Chennai Super Kings,172,156,Chennai Super Kings,0,9,0,Chennai Super Kings
430,2015,Chennai Super Kings,Rajasthan Royals,"M. A. Chidambaram Stadium, Chennai",Rajasthan Royals,bat,Rajasthan Royals,Chennai Super Kings,176,161,Chennai Super Kings,0,9,0,Chennai Super Kings
431,2015,Chennai Super Kings,Sunrisers Hyderabad,"M. A. Chidambaram Stadium, Chennai",Sunrisers Hyderabad,field,Chennai Super Kings,Sunrisers Hyderabad,177,129,Chennai Super Kings,48,0,0,Chennai Super Kings
432,2015,Chennai Super Kings,Delhi Capitals,"M. A. Chidambaram Stadium, Chennai",Delhi Capitals,field,Chennai Super Kings,Delhi Capitals,204,202,Chennai Super Kings,2,0,0,Chennai Super Kings
433,2015,Chennai Super Kings,Punjab Kings,"M. A. Chidambaram Stadium, Chennai",Chennai Super Kings,field,Punjab Kings,Chennai Super Kings,153,159,Punjab Kings,6,0,0,Chennai Super Kings
434,2015,Royal Challengers Bengaluru,Kolkata Knight Riders,"M. Chinnaswamy Stadium, Bengaluru",Royal Challengers Bengaluru,bat,Royal Challengers Bengaluru,Kolkata Knight Riders,177,170,Royal Challengers Bengaluru,7,0,0,Royal Challengers Bengaluru
435,2015,Royal Challengers Bengaluru,Rajasthan Royals,"M. Chinnaswamy Stadium, Bengaluru",Royal Challengers Bengaluru,bat,Royal Challengers Bengaluru,Rajasthan Royals,185,207,Rajasthan Royals,0,5,0,Royal Challengers Bengaluru
436,2015,Royal Challengers Bengaluru,Sunrisers Hyderabad,"M. Chinnaswamy Stadium, Bengaluru",Royal Challengers Bengaluru,field,Sunrisers Hyderabad,Royal Challengers Bengaluru,145,168,Sunrisers Hyderabad,23,0,0,Royal Challengers Bengaluru
437,2015,Royal Challengers Bengaluru,Delhi Capitals,"M. Chinnaswamy Stadium, Bengaluru",Royal Challengers Bengaluru,field,Delhi Capitals,Royal Challengers Bengaluru,147,144,Royal Challengers Bengaluru,0,3,0,Royal Challengers Bengaluru
438,2015,Royal Challengers Bengaluru,Punjab Kings,"M. Chinnaswamy Stadium, Bengaluru",Royal Challengers Bengaluru,bat,Royal Challengers Bengaluru,Punjab Kings,171,203,Punjab Kings,0,8,0,Royal Challengers Bengaluru
439,2015,Kolkata Knight Riders,Rajasthan Royals,"Eden Gardens, Kolkata",Rajasthan Royals,field,Kolkata Knight Riders,Rajasthan Royals,162,167,Rajasthan Royals,0,4,0,Kolkata Knight Riders
440,2015,Kolkata Knight Riders,Sunrisers Hyderabad,"Eden Gardens, Kolkata",Sunrisers Hyderabad,field,Kolkata Knight Riders,Sunrisers Hyderabad,172,189,Sunrisers Hyderabad,0,4,0,Kolkata Knight Riders
441,2015,Kolkata Knight Riders,Delhi Capitals,"Eden Gardens, Kolkata",Kolkata Knight Riders,field,Delhi Capitals,Kolkata Knight Riders,151,222,Delhi Capitals,71,0,0,Kolkata Knight Riders
442,2015,Kolkata Knight Riders,Punjab Kings,"Eden Gardens, Kolkata",Kolkata Knight Riders,field,Punjab Kings,Kolkata Knight Riders,185,161,Kolkata Knight Riders,0,8,0,Kolkata Knight Riders
443,2015,Rajasthan Royals,Sunrisers Hyderabad,"Sawai Mansingh Stadium, Jaipur",Sunrisers Hyderabad,field,Rajasthan Royals,Sunrisers Hyderabad,186,203,Sunrisers Hyderabad,0,9,0,Rajasthan Royals
444,2015,Rajasthan Royals,Delhi Capitals,"Sawai Mansingh Stadium, Jaipur",Delhi Capitals,bat,Delhi Capitals,Rajasthan Royals,155,183,Delhi Capitals,28,0,0,Rajasthan Royals
445,2015,Rajasthan Royals,Punjab Kings,"Sawai Mansingh Stadium, Jaipur",Rajasthan Royals,field,Punjab Kings,Rajasthan Royals,187,183,Rajasthan Royals,0,1,0,Rajasthan Royals
446,2015,Sunrisers Hyderabad,Delhi Capitals,"Rajiv Gandhi Intl. Stadium, Hyderabad",Delhi Capitals,field,Sunrisers Hyderabad,Delhi Capitals,188,174,Sunrisers Hyderabad,14,0,0,Sunrisers Hyderabad
447,2015,Sunrisers Hyderabad,Punjab Kings,"Rajiv Gandhi Intl. Stadium, Hyderabad",Sunrisers Hyderabad,bat,Sunrisers Hyderabad,Punjab Kings,193,189,Sunrisers Hyderabad,4,0,0,Sunrisers Hyderabad
448,2015,Delhi Capitals,Punjab Kings,"Arun Jaitley Stadium, Delhi",Delhi Capitals,bat,Delhi Capitals,Punjab Kings,199,177,Delhi Capitals,22,0,0,Delhi Capitals
449,2016,Mumbai Indians,Chennai Super Kings,"Wankhede Stadium, Mumbai",Chennai Super Kings,bat,Chennai Super Kings,Mumbai Indians,165,170,Chennai Super Kings,5,0,0,Mumbai Indians
450,2016,Mumbai Indians,Royal Challengers Bengaluru,"Wankhede Stadium, Mumbai",Mumbai Indians,bat,Mumbai Indians,Royal Challengers Bengaluru,197,145,Mumbai Indians,52,0,0,Mumbai Indians
451,2016,Mumbai Indians,Kolkata Knight Riders,"Wankhede Stadium, Mumbai",Kolkata Knight Riders,bat,Kolkata Knight Riders,Mumbai Indians,153,180,Kolkata Knight Riders,27,0,0,Mumbai Indians
452,2016,Mumbai Indians,Rajasthan Royals,"Wankhede Stadium, Mumbai",Mumbai Indians,field,Rajasthan Royals,Mumbai Indians,190,173,Mumbai Indians,0,9,0,Mumbai Indians
453,2016,Mumbai Indians,Sunrisers Hyderabad,"Wankhede Stadium, Mumbai",Mumbai Indians,field,Sunrisers Hyderabad,Mumbai Indians,163,176,Sunrisers Hyderabad,13,0,0,Mumbai Indians
454,2016,Mumbai Indians,Delhi Capitals,"Wankhede Stadium, Mumbai",Delhi Capitals,bat,Delhi Capitals,Mumbai Indians,178,144,Mumbai Indians,0,1,0,Mumbai Indians
455,2016,Mumbai Indians,Punjab Kings,"Wankhede Stadium, Mumbai",Mumbai Indians,field,Punjab Kings,Mumbai Indians,209,184,Mumbai Indians,0,3,0,Mumbai Indians
456,2016,Chennai Super Kings,Royal Challengers Bengaluru,"M. A. Chidambaram Stadium, Chennai",Chennai Super Kings,field,Royal Challengers Bengaluru,Chennai Super Kings,167,166,Chennai Super Kings,0,8,0,Chennai Super Kings
457,2016,Chennai Super Kings,Kolkata Knight Riders,"M. A. Chidambaram Stadium, Chennai",Chennai Super Kings,field,Kolkata Knight Riders,Chennai Super Kings,197,177,Chennai Super Kings,0,8,0,Chennai Super Kings
458,2016,Chennai Super Kings,Rajasthan Royals,"M. A. Chidambaram Stadium, Chennai",Chennai Super Kings,bat,Chennai Super Kings,Rajasthan Royals,171,169,Chennai Super Kings,2,0,0,Chennai Super Kings
459,2016,Chennai Super Kings,Sunrisers Hyderabad,"M. A. Chidambaram Stadium, Chennai",Sunrisers Hyderabad,bat,Sunrisers Hyderabad,Chennai Super Kings,166,184,Sunrisers Hyderabad,18,0,0,Chennai Super Kings
460,2016,Chennai Super Kings,Delhi Capitals,"M. A. Chidambaram Stadium, Chennai",Delhi Capitals,bat,Delhi Capitals,Chennai Super Kings,166,162,Chennai Super Kings,0,5,0,Chennai Super Kings
461,2016,Chennai Super Kings,Punjab Kings,"M. A. Chidambaram Stadium, Chennai",Punjab Kings,bat,Punjab Kings,Chennai Super Kings,139,193,Punjab Kings,54,0,0,Chennai Super Kings
462,2016,Royal Challengers Bengaluru,Kolkata Knight Riders,"M. Chinnaswamy Stadium, Bengaluru",Royal Challengers Bengaluru,field,Kolkata Knight Riders,Royal Challengers Bengaluru,147,175,Kolkata Knight Riders,28,0,0,Royal Challengers Bengaluru
463,2016,Royal Challengers Bengaluru,Rajasthan Royals,"M. Chinnaswamy Stadium, Bengaluru",Rajasthan Royals,bat,Rajasthan Royals,Royal Challengers Bengaluru,129,196,Rajasthan Royals,67,0,0,Royal Challengers Bengaluru
464,2016,Royal Challengers Bengaluru,Sunrisers Hyderabad,"M. Chinnaswamy Stadium, Bengaluru",Sunrisers Hyderabad,bat,Sunrisers Hyderabad,Royal Challengers Bengaluru,171,161,Royal Challengers Bengaluru,0,9,0,Royal Challengers Bengaluru
465,2016,Royal Challengers Bengaluru,Delhi Capitals,"M. Chinnaswamy Stadium, Bengaluru",Royal Challengers Bengaluru,bat,Royal Challengers Bengaluru,Delhi Capitals,203,161,Royal Challengers Bengaluru,42,0,0,Royal Challengers Bengaluru
466,2016,Royal Challengers Bengaluru,Punjab Kings,"M. Chinnaswamy Stadium, Bengaluru",Punjab Kings,bat,Punjab Kings,Royal Challengers Bengaluru,204,160,Royal Challengers Bengaluru,0,6,0,Royal Challengers Bengaluru
467,2016,Kolkata Knight Riders,Rajasthan Royals,"Eden Gardens, Kolkata",Rajasthan Royals,bat,Rajasthan Royals,Kolkata Knight Riders,114,143,Rajasthan Royals,29,0,0,Kolkata Knight Riders
468,2016,Kolkata Knight Riders,Sunrisers Hyderabad,"Eden Gardens, Kolkata",Kolkata Knight Riders,field,Sunrisers Hyderabad,Kolkata Knight Riders,151,181,Sunrisers Hyderabad,30,0,0,Kolkata Knight Riders
469,2016,Kolkata Knight Riders,Delhi Capitals,"Eden Gardens, Kolkata",Kolkata Knight Riders,field,Delhi Capitals,Kolkata Knight Riders,178,151,Kolkata Knight Riders,0,8,0,Kolkata Knight Riders
470,2016,Kolkata Knight Riders,Punjab Kings,"Eden Gardens, Kolkata",Punjab Kings,field,Kolkata Knight Riders,Punjab Kings,177,151,Kolkata Knight Riders,26,0,0,Kolkata Knight Riders
471,2016,Rajasthan Royals,Sunrisers Hyderabad,"Sawai Mansingh Stadium, Jaipur",Rajasthan Royals,field,Sunrisers Hyderabad,Rajasthan Royals,182,146,Rajasthan Royals,0,2,0,Rajasthan Royals
472,2016,Rajasthan Royals,Delhi Capitals,"Sawai Mansingh Stadium, Jaipur",Rajasthan Royals,bat,Rajasthan Royals,Delhi Capitals,185,161,Rajasthan Royals,24,0,0,Rajasthan Royals
473,2016,Rajasthan Royals,Punjab Kings,"Sawai Mansingh Stadium, Jaipur",Punjab Kings,bat,Punjab Kings,Rajasthan Royals,139,208,Punjab Kings,69,0,0,Rajasthan Royals
474,2016,Sunrisers Hyderabad,Delhi Capitals,"Rajiv Gandhi Intl. Stadium, Hyderabad",Delhi Capitals,field,Sunrisers Hyderabad,Delhi Capitals,141,148,Delhi Capitals,0,3,0,Sunrisers Hyderabad
475,2016,Sunrisers Hyderabad,Punjab Kings,"Rajiv Gandhi Intl. Stadium, Hyderabad",Punjab Kings,field,Sunrisers Hyderabad,Punjab Kings,171,168,Sunrisers Hyderabad,3,0,0,Sunrisers Hyderabad
476,2016,Delhi Capitals,Punjab Kings,"Arun Jaitley Stadium, Delhi",Delhi Capitals,bat,Delhi Capitals,Punjab Kings,167,171,Punjab Kings,0,2,0,Delhi Capitals
477,2016,Mumbai Indians,Chennai Super Kings,"Wankhede Stadium, Mumbai",Chennai Super Kings,bat,Chennai Super Kings,Mumbai Indians,193,148,Mumbai Indians,0,5,0,Mumbai Indians
478,2016,Mumbai Indians,Royal Challengers Bengaluru,"Wankhede Stadium, Mumbai",Mumbai Indians,bat,Mumbai Indians,Royal Challengers Bengaluru,172,187,Royal Challengers Bengaluru,0,1,0,Mumbai Indians
479,2016,Mumbai Indians,Kolkata Knight Riders,"Wankhede Stadium, Mumbai",Kolkata Knight Riders,field,Mumbai Indians,Kolkata Knight Riders,180,172,Mumbai Indians,8,0,0,Mumbai Indians
480,2016,Mumbai Indians,Rajasthan Royals,"Wankhede Stadium, Mumbai",Rajasthan Royals,field,Mumbai Indians,Rajasthan Royals,185,172,Mumbai Indians,13,0,0,Mumbai Indians
481,2016,Mumbai Indians,Sunrisers Hyderabad,"Wankhede Stadium, Mumbai",Mumbai Indians,field,Sunrisers Hyderabad,Mumbai Indians,191,185,Mumbai Indians,0,6,0,Mumbai Indians
482,2016,Mumbai Indians,Delhi Capitals,"Wankhede Stadium, Mumbai",Delhi Capitals,field,Mumbai Indians,Delhi Capitals,177,178,Delhi Capitals,0,2,0,Mumbai Indians
483,2016,Mumbai Indians,Punjab Kings,"Wankhede Stadium, Mumbai",Punjab Kings,field,Mumbai Indians,Punjab Kings,171,195,Punjab Kings,0,8,0,Mumbai Indians
484,2016,Chennai Super Kings,Royal Challengers Bengaluru,"M. A. Chidambaram Stadium, Chennai",Royal Challengers Bengaluru,bat,Royal Challengers Bengaluru,Chennai Super Kings,201,158,Chennai Super Kings,0,8,0,Chennai Super Kings
485,2016,Chennai Super Kings,Kolkata Knight Riders,"M. A. Chidambaram Stadium, Chennai",Kolkata Knight Riders,field,Chennai Super Kings,Kolkata Knight Riders,172,131,Chennai Super Kings,41,0,0,Chennai Super Kings
486,2016,Chennai Super Kings,Rajasthan Royals,"M. A. Chidambaram Stadium, Chennai",Rajasthan Royals,bat,Rajasthan Royals,Chennai Super Kings,147,175,Rajasthan Royals,28,0,0,Chennai Super Kings
487,2016,Chennai Super Kings,Sunrisers Hyderabad,"M. A. Chidambaram Stadium, Chennai",Sunrisers Hyderabad,bat,Sunrisers Hyderabad,Chennai Super Kings,147,189,Sunrisers Hyderabad,42,0,0,Chennai Super Kings
488,2016,Chennai Super Kings,Delhi Capitals,"M. A. Chidambaram Stadium, Chennai",Chennai Super Kings,field,Delhi Capitals,Chennai Super Kings,120,162,Delhi Capitals,42,0,0,Chennai Super Kings
489,2016,Chennai Super Kings,Punjab Kings,"M. A. Chidambaram Stadium, Chennai",Chennai Super Kings,bat,Chennai Super Kings,Punjab Kings,164,110,Chennai Super Kings,54,0,0,Chennai Super Kings
490,2016,Royal Challengers Bengaluru,Kolkata Knight Riders,"M. Chinnaswamy Stadium, Bengaluru",Kolkata Knight Riders,field,Royal Challengers Bengaluru,Kolkata Knight Riders,140,179,Kolkata Knight Riders,0,8,0,Royal Challengers Bengaluru
491,2016,Royal Challengers Bengaluru,Rajasthan Royals,"M. Chinnaswamy Stadium, Bengaluru",Rajasthan Royals,bat,Rajasthan Royals,Royal Challengers Bengaluru,172,188,Rajasthan Royals,16,0,0,Royal Challengers Bengaluru
492,2016,Royal Challengers Bengaluru,Sunrisers Hyderabad,"M. Chinnaswamy Stadium, Bengaluru",Sunrisers Hyderabad,field,Royal Challengers Bengaluru,Sunrisers Hyderabad,152,162,Sunrisers Hyderabad,0,8,0,Royal Challengers Bengaluru
493,2016,Royal Challengers Bengaluru,Delhi Capitals,"M. Chinnaswamy Stadium, Bengaluru",Delhi Capitals,field,Royal Challengers Bengaluru,Delhi Capitals,172,137,Royal Challengers Bengaluru,35,0,0,Royal Challengers Bengaluru
494,2016,Royal Challengers Bengaluru,Punjab Kings,"M. Chinnaswamy Stadium, Bengaluru",Royal Challengers Bengaluru,bat,Royal Challengers Bengaluru,Punjab Kings,202,182,Royal Challengers Bengaluru,20,0,0,Royal Challengers Bengaluru
495,2016,Kolkata Knight Riders,Rajasthan Royals,"Eden Gardens, Kolkata",Rajasthan Royals,field,Kolkata Knight Riders,Rajasthan Royals,168,163,Kolkata Knight Riders,5,0,0,Kolkata Knight Riders
496,2016,Kolkata Knight Riders,Sunrisers Hyderabad,"Eden Gardens, Kolkata",Kolkata Knight Riders,bat,Kolkata Knight Riders,Sunrisers Hyderabad,176,118,Kolkata Knight Riders,58,0,0,Kolkata Knight Riders
497,2016,Kolkata Knight Riders,Delhi Capitals,"Eden Gardens, Kolkata",Delhi Capitals,bat,Delhi Capitals,Kolkata Knight Riders,147,166,Delhi Capitals,19,0,0,Kolkata Knight Riders
498,2016,Kolkata Knight Riders,Punjab Kings,"Eden Gardens, Kolkata",Kolkata Knight Riders,bat,Kolkata Knight Riders,Punjab Kings,152,157,Punjab Kings,0,6,0,Kolkata Knight Riders
499,2016,Rajasthan Royals,Sunrisers Hyderabad,"Sawai Mansingh Stadium, Jaipur",Sunrisers Hyderabad,bat,Sunrisers Hyderabad,Rajasthan Royals,177,208,Sunrisers Hyderabad,31,0,0,Rajasthan Royals
500,2016,Rajasthan Royals,Delhi Capitals,"Sawai Mansingh Stadium, Jaipur",Rajasthan Royals,field,Delhi Capitals,Rajasthan Royals,175,160,Rajasthan Royals,0,6,0,Rajasthan Royals
501,2016,Rajasthan Royals,Punjab Kings,"Sawai Mansingh Stadium, Jaipur",Punjab Kings,bat,Punjab Kings,Rajasthan Royals,183,199,Punjab Kings,16,0,0,Rajasthan Royals
502,2016,Sunrisers Hyderabad,Delhi Capitals,"Rajiv Gandhi Intl. Stadium, Hyderabad",Sunrisers Hyderabad,field,Delhi Capitals,Sunrisers Hyderabad,148,173,Delhi Capitals,25,0,0,Sunrisers Hyderabad
503,2016,Sunrisers Hyderabad,Punjab Kings,"Rajiv Gandhi Intl. Stadium, Hyderabad",Punjab Kings,field,Sunrisers Hyderabad,Punjab Kings,186,172,Sunrisers Hyderabad,14,0,0,Sunrisers Hyderabad
504,2016,Delhi Capitals,Punjab Kings,"Arun Jaitley Stadium, Delhi",Delhi Capitals,bat,Delhi Capitals,Punjab Kings,189,177,Delhi Capitals,12,0,0,Delhi Capitals
505,2017,Mumbai Indians,Chennai Super Kings,"Wankhede Stadium, Mumbai",Mumbai Indians,field,Chennai Super Kings,Mumbai Indians,150,194,Chennai Super Kings,44,0,0,Mumbai Indians
506,2017,Mumbai Indians,Royal Challengers Bengaluru,"Wankhede Stadium, Mumbai",Royal Challengers Bengaluru,bat,Royal Challengers Bengaluru,Mumbai Indians,166,198,Royal Challengers Bengaluru,32,0,0,Mumbai Indians
507,2017,Mumbai Indians,Kolkata Knight Riders,"Wankhede Stadium, Mumbai",Kolkata Knight Riders,field,Mumbai Indians,Kolkata Knight Riders,215,147,Mumbai Indians,68,0,0,Mumbai Indians
508,2017,Mumbai Indians,Rajasthan Royals,"Wankhede Stadium, Mumbai",Rajasthan Royals,field,Mumbai Indians,Rajasthan Royals,208,167,Mumbai Indians,41,0,0,Mumbai Indians
509,2017,Mumbai Indians,Sunrisers Hyderabad,"Wankhede Stadium, Mumbai",Mumbai Indians,bat,Mumbai Indians,Sunrisers Hyderabad,160,152,Mumbai Indians,8,0,0,Mumbai Indians
510,2017,Mumbai Indians,Delhi Capitals,"Wankhede Stadium, Mumbai",Delhi Capitals,bat,Delhi Capitals,Mumbai Indians,171,165,Mumbai Indians,0,8,0,Mumbai Indians
511,2017,Mumbai Indians,Punjab Kings,"Wankhede Stadium, Mumbai",Punjab Kings,field,Mumbai Indians,Punjab Kings,184,150,Mumbai Indians,34,0,0,Mumbai Indians
512,2017,Chennai Super Kings,Royal Challengers Bengaluru,"M. A. Chidambaram Stadium, Chennai",Chennai Super Kings,field,Royal Challengers Bengaluru,Chennai Super Kings,209,171,Chennai Super Kings,0,5,0,Chennai Super Kings
513,2017,Chennai Super Kings,Kolkata Knight Riders,"M. A. Chidambaram Stadium, Chennai",Chennai Super Kings,field,Kolkata Knight Riders,Chennai Super Kings,171,207,Kolkata Knight Riders,36,0,0,Chennai Super Kings
514,2017,Chennai Super Kings,Rajasthan Royals,"M. A. Chidambaram Stadium, Chennai",Chennai Super Kings,bat,Chennai Super Kings,Rajasthan Royals,174,165,Chennai Super Kings,9,0,0,Chennai Super Kings
515,2017,Chennai Super Kings,Sunrisers Hyderabad,"M. A. Chidambaram Stadium, Chennai",Chennai Super Kings,bat,Chennai Super Kings,Sunrisers Hyderabad,185,140,Chennai Super Kings,45,0,0,Chennai Super Kings
516,2017,Chennai Super Kings,Delhi Capitals,"M. A. Chidambaram Stadium, Chennai",Chennai Super Kings,field,Delhi Capitals,Chennai Super Kings,125,166,Delhi Capitals,41,0,0,Chennai Super Kings
517,2017,Chennai Super Kings,Punjab Kings,"M. A. Chidambaram Stadium, Chennai",Punjab Kings,field,Chennai Super Kings,Punjab Kings,181,177,Chennai Super Kings,4,0,0,Chennai Super Kings
518,2017,Royal Challengers Bengaluru,Kolkata Knight Riders,"M. Chinnaswamy Stadium, Bengaluru",Royal Challengers Bengaluru,bat,Royal Challengers Bengaluru,Kolkata Knight Riders,162,197,Kolkata Knight Riders,0,2,0,Royal Challengers Bengaluru
519,2017,Royal Challengers Bengaluru,Rajasthan Royals,"M. Chinnaswamy Stadium, Bengaluru",Rajasthan Royals,field,Royal Challengers Bengaluru,Rajasthan Royals,147,130,Royal Challengers Bengaluru,17,0,0,Royal Challengers Bengaluru
520,2017,Royal Challengers Bengaluru,Sunrisers Hyderabad,"M. Chinnaswamy Stadium, Bengaluru",Sunrisers Hyderabad,field,Royal Challengers Bengaluru,Sunrisers Hyderabad,176,186,Sunrisers Hyderabad,0,2,0,Royal Challengers Bengaluru
521,2017,Royal Challengers Bengaluru,Delhi Capitals,"M. Chinnaswamy Stadium, Bengaluru",Delhi Capitals,bat,Delhi Capitals,Royal Challengers Bengaluru,153,205,Delhi Capitals,52,0,0,Royal Challengers Bengaluru
522,2017,Royal Challengers Bengaluru,Punjab Kings,"M. Chinnaswamy Stadium, Bengaluru",Punjab Kings,field,Royal Challengers Bengaluru,Punjab Kings,193,162,Royal Challengers Bengaluru,31,0,0,Royal Challengers Bengaluru
523,2017,Kolkata Knight Riders,Rajasthan Royals,"Eden Gardens, Kolkata",Kolkata Knight Riders,bat,Kolkata Knight Riders,Rajasthan Royals,169,182,Rajasthan Royals,0,7,0,Kolkata Knight Riders
524,2017,Kolkata Knight Riders,Sunrisers Hyderabad,"Eden Gardens, Kolkata",Kolkata Knight Riders,bat,Kolkata Knight Riders,Sunrisers Hyderabad,185,128,Kolkata Knight Riders,57,0,0,Kolkata Knight Riders
525,2017,Kolkata Knight Riders,Delhi Capitals,"Eden Gardens, Kolkata",Kolkata Knight Riders,field,Delhi Capitals,Kolkata Knight Riders,193,201,Delhi Capitals,8,0,0,Kolkata Knight Riders
526,2017,Kolkata Knight Riders,Punjab Kings,"Eden Gardens, Kolkata",Kolkata Knight Riders,field,Punjab Kings,Kolkata Knight Riders,171,159,Kolkata Knight Riders,0,4,0,Kolkata Knight Riders
527,2017,Rajasthan Royals,Sunrisers Hyderabad,"Sawai Mansingh Stadium, Jaipur",Sunrisers Hyderabad,bat,Sunrisers Hyderabad,Rajasthan Royals,168,182,Sunrisers Hyderabad,14,0,0,Rajasthan Royals
528,2017,Rajasthan Royals,Delhi Capitals,"Sawai Mansingh Stadium, Jaipur",Rajasthan Royals,field,Delhi Capitals,Rajasthan Royals,148,160,Delhi Capitals,12,0,0,Rajasthan Royals
529,2017,Rajasthan Royals,Punjab Kings,"Sawai Mansingh Stadium, Jaipur",Punjab Kings,bat,Punjab Kings,Rajasthan Royals,188,171,Rajasthan Royals,0,9,0,Rajasthan Royals
530,2017,Sunrisers Hyderabad,Delhi Capitals,"Rajiv Gandhi Intl. Stadium, Hyderabad",Sunrisers Hyderabad,bat,Sunrisers Hyderabad,Delhi Capitals,183,155,Sunrisers Hyderabad,28,0,0,Sunrisers Hyderabad
531,2017,Sunrisers Hyderabad,Punjab Kings,"Rajiv Gandhi Intl. Stadium, Hyderabad",Punjab Kings,bat,Punjab Kings,Sunrisers Hyderabad,100,187,Punjab Kings,87,0,0,Sunrisers Hyderabad
532,2017,Delhi Capitals,Punjab Kings,"Arun Jaitley Stadium, Delhi",Delhi Capitals,bat,Delhi Capitals,Punjab Kings,194,125,Delhi Capitals,69,0,0,Delhi Capitals
533,2017,Mumbai Indians,Chennai Super Kings,"Wankhede Stadium, Mumbai",Chennai Super Kings,bat,Chennai Super Kings,Mumbai Indians,137,166,Chennai Super Kings,29,0,0,Mumbai Indians
534,2017,Mumbai Indians,Royal Challengers Bengaluru,"Wankhede Stadium, Mumbai",Royal Challengers Bengaluru,bat,Royal Challengers Bengaluru,Mumbai Indians,187,146,Mumbai Indians,0,8,0,Mumbai Indians
535,2017,Mumbai Indians,Kolkata Knight Riders,"Wankhede Stadium, Mumbai",Kolkata Knight Riders,field,Mumbai Indians,Kolkata Knight Riders,164,170,Kolkata Knight Riders,0,8,0,Mumbai Indians
